,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,
627,-0.006026606,0.000783871,-0.022918896,0.069823602,7.22E-18,-0.006486305,-0.004360396,0.028083593,-0.005612842,0.026050382,-0.000631926,-0.000554434,-0.005739242,0.009831536,-0.064032274,0.014473041,-0.006776326,-0.029593135,0.032026153,-0.028458744,627
628,-0.000678809,9.76E-05,-0.019921781,-6.25E-05,-1.69E-17,-0.0016669,0.013083249,0.006861079,0.081280612,-0.021734645,-0.04691585,0.019382087,-0.003070493,-0.002414009,-0.00096006,-0.00027849,-0.006055554,-0.002326161,0.00083729,-0.000391807,628
629,-2.34E-05,6.32E-06,-0.000205139,0.00067303,-1.85E-17,0.000113653,-5.55E-05,0.000241279,-9.15E-05,0.000243731,-2.45E-05,-4.35E-06,-0.000105288,0.000187428,-0.000742642,0.000170862,-0.000180115,-0.000597554,0.000515335,-0.000887403,629
630,-0.000245804,0.000100316,-0.002361689,0.007417683,-3.46E-16,-0.001460793,-0.000665279,0.000164783,0.000494288,0.003394877,0.000628683,-0.000239704,0.004728137,-0.016989262,-0.000222376,0.005370387,-0.00074303,0.002235954,-0.006838023,0.010407935,630
631,-0.000321254,9.34E-05,-0.001774727,0.004993629,-8.31E-17,-0.000591975,3.92E-06,0.001264639,-0.000475542,0.001020663,-0.000392973,3.14E-05,-8.42E-05,0.001160953,-0.003000555,0.000457546,-0.000184216,0.005520857,-0.003985391,0.000131493,631
632,-0.003921453,0.000534019,-0.014890991,0.045517901,-2.77E-16,-0.004221028,-0.002796402,0.018370479,-0.003565797,0.017009466,-0.000334525,-0.000371842,-0.003507203,0.006520792,-0.042436511,0.009534197,-0.004244276,-0.01870795,0.019409607,-0.017809862,632
633,-4.98E-05,9.46E-06,-0.000221811,0.000623162,-5.34E-17,0.000111781,-4.32E-05,-0.000187559,2.78E-05,-0.00039579,-0.000184092,6.59E-05,0.000265871,0.000239414,-0.000452164,-0.00038629,-0.000534476,0.003693547,0.003702733,0.000913047,633
634,-0.006995662,0.000278523,-0.008687506,0.031036411,-1.65E-16,0.159425358,0.002929921,-0.025367871,0.003119677,-0.013335724,0.002466159,-0.00024535,0.003017707,0.000793145,0.011427794,-0.00307519,-0.001066448,-0.007312055,0.010100168,0.006308708,634
635,-0.000976046,0.000348671,-0.009049764,0.02761167,-1.80E-17,-0.000603622,0.003009756,0.00943005,0.00623169,0.005264317,0.017448587,-0.003887411,-0.000819078,0.013296291,0.006454554,0.001965506,0.003352281,-0.10555718,0.087969173,0.303050302,635
636,-0.000144224,7.20E-05,-0.001312936,0.004118297,1.08E-16,-0.000668703,-0.000235612,0.001072021,-0.000122388,0.00113974,-6.29E-05,1.20E-05,0.002232299,0.000479959,-0.002243414,0.000683786,0.001062532,-0.000887965,-0.004782632,0.0137456,636
637,-0.000833924,0.004748257,-0.009672794,0.023886318,1.52E-16,-0.011135488,-0.006474352,-0.023935492,-0.008150774,-0.033657951,-0.001499348,0.000432763,-0.00517117,6.43E-05,0.008922746,-0.01033213,-0.002734156,-0.007060371,-0.004982418,-0.000266407,637
638,-0.000746178,0.000138778,-0.003919127,0.012229552,-2.91E-17,0.00330661,-0.000370641,0.003558492,-0.001064981,0.00371323,-0.000140463,-0.000113396,-0.001187802,0.00224633,-0.008296691,0.002073492,-0.002057212,-0.007312239,0.00816244,-0.003604039,638
639,-0.000314574,8.31E-05,-0.001041718,0.003529057,-9.23E-17,0.011804774,0.000116284,-0.002357564,0.000199658,-0.00192301,0.000792151,-0.000151835,0.000120346,0.000558124,0.001314964,-0.00063185,-3.08E-05,-0.004680444,0.004239883,0.014214312,639
640,-0.000308451,0.00011461,-0.002434975,0.007517204,-2.43E-16,0.000603065,-0.000559281,0.00064306,-0.000840068,-0.000229272,0.000727935,-0.000255561,-0.000574194,0.001188772,-0.005537671,0.000415481,-0.001207096,-0.004731971,0.003554993,-0.003062632,640
641,-0.002261045,0.000743205,-0.005649788,0.014170447,-2.20E-16,-0.004867005,-0.003570961,-0.012470484,-0.005139877,-0.017084101,-0.002400487,-1.87E-05,-0.002238879,0.000207351,0.001826285,-0.005005109,-0.001852687,0.000374264,-0.001443306,-0.001142757,641
642,-0.000156208,7.21E-05,-0.001111018,0.00336554,3.35E-17,-0.000374185,-0.000339938,0.000282368,-0.000391741,-0.000131111,-0.000137141,1.77E-05,-0.000193318,0.000889843,-0.001724215,2.07E-05,-0.000572003,0.000317983,0.001780847,-0.00066477,642
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643
644,-0.003102319,0.006898175,-0.03984459,0.095362013,3.85E-18,-0.054698937,-0.042711401,-0.142668661,-0.062264931,-0.184635782,-0.025382284,0.005020068,-0.028807313,-0.016993945,0.017150252,-0.048453857,-0.01012766,-0.033866992,-0.026703152,-0.011016488,644
645,-0.000753344,0.000185845,-0.006166018,0.017773028,1.05E-16,0.002474328,0.000614978,0.008669213,0.000833437,0.008863273,0.001234148,-0.000333405,-0.001309592,0.008642035,0.028339637,-0.004933458,8.57E-05,0.004969158,-0.008621994,-0.004500991,645
646,-0.001343432,0.000320623,-0.008939228,0.027780405,6.45E-17,-0.000761771,-0.001592143,0.009621087,-0.001453703,0.009288016,-3.27E-05,-0.000181804,0.001236638,0.001632026,-0.016777489,0.004419595,0.00401623,-0.003796236,-0.007874335,0.035748048,646
647,-0.002113833,0.000235895,-0.006743505,0.019251342,1.42E-17,-0.001690464,-0.000713528,0.005995057,-0.000340292,0.006148864,0.002171061,-0.001028046,0.00125066,0.002620641,-0.011938462,0.00465316,-0.002748705,-0.02411633,0.023362223,0.027690285,647
648,-0.000918792,0.001363099,-0.011440225,0.031150782,3.07E-19,-0.013809943,-0.010839379,-0.031606066,-0.0111635,-0.026976953,-0.012946164,0.003511972,0.112957479,-0.004433042,0.005226409,-0.021082708,0.003597321,-0.002384043,-0.033807221,0.010600374,648
649,-0.001154879,0.001738729,-0.007340831,0.022303847,-1.22E-16,-0.001319503,-0.000371046,0.00832718,8.48E-05,0.007049248,0.002063258,-0.000590538,-0.00129019,0.005239567,-0.001946729,0.000895403,-0.000102207,0.005634212,-0.014011549,-0.003062962,649
650,-0.001714757,0.000367833,-0.010975658,0.033705055,-6.80E-17,-0.001726678,-0.001599554,0.015220881,-0.000398323,0.01464019,-0.00081634,1.60E-05,-0.000756299,0.007604574,-0.010128035,0.003608462,0.004884817,0.018859943,-0.03473237,0.005423913,650
651,-0.004645477,0.00155395,-0.010370391,0.025621803,1.86E-17,-0.010402051,-0.008375383,-0.029931151,-0.011737757,-0.039962123,-0.004367623,0.000980974,-0.004917102,-0.001061881,0.006759783,-0.011772075,-0.003696231,-0.005144361,-0.000334199,-0.002577102,651
652,-0.002219032,0.002112154,-0.02081348,0.051272855,-9.87E-17,-0.015602217,-0.009970752,-0.027072878,-0.013831735,-0.040968844,0.003428253,-0.001075081,-0.00974164,0.003688536,-0.007032907,-0.008999793,-0.004761508,-0.055423762,0.035684954,0.091914589,652
653,-0.002774804,0.002263046,-0.025334668,0.067744833,-1.10E-16,-0.017747255,-0.009997404,-0.016292714,-0.015819263,-0.028217035,-0.002310771,6.50E-05,-0.012272502,0.016515579,0.056432208,-0.022028515,-0.008722588,-0.024989078,0.014963906,-0.028312718,653
654,-0.002251661,0.000943493,-0.011453295,0.032262917,-9.14E-17,-0.007305623,-0.005921805,-0.006543735,-0.008196997,-0.011993859,-0.003204244,0.000464384,-0.004600447,0.001741479,-0.01856703,-0.001389989,-0.003696985,-0.004116742,0.011274719,-0.00723166,654
655,-0.002298541,0.000616086,-0.017953073,0.051791883,1.46E-16,-0.004056195,0.000398879,0.025636535,0.001623519,0.024816633,0.001751786,-0.000578869,-0.003704511,0.021821909,0.049565416,-0.007660906,-0.001709381,0.008959076,-0.012621433,-0.015746865,655
656,-0.00065428,0.00125046,-0.007871188,0.019486974,-1.03E-17,-0.00920151,-0.007992638,-0.025960909,-0.01167054,-0.034000088,-0.00463732,0.000906689,-0.005137367,-0.002532745,0.001491257,-0.009485729,-0.003012319,0.001800149,0.002520551,-0.001454105,656
657,-0.000568256,0.000204918,-0.006497638,0.017710997,-1.24E-16,0.001405471,0.001534308,0.008866922,0.00132901,0.008816211,0.002734818,-0.000647002,-0.002067039,0.012546984,0.05022846,-0.009676265,-0.001798355,-0.004753777,0.006804966,-0.009493304,657
658,-0.001155648,0.00025743,-0.007976531,0.024669858,5.72E-17,-0.002529456,-0.000673145,0.011218164,0.000986471,0.009996554,0.001720259,-0.000432907,0.000338548,0.005385873,-0.02131712,0.005622408,0.003966992,0.006583512,-0.013732888,0.013591115,658
659,-0.000225112,8.66E-05,-0.001805665,0.005621991,6.24E-17,0.000498456,-0.000686645,0.000136727,-0.000961636,-0.000556169,-0.000371428,4.69E-05,-0.000206014,0.001288675,-0.002906968,-0.000724264,-0.001093675,0.011285943,0.005330422,0.002043665,659
660,-0.001981324,0.000445079,-0.010106936,0.03031059,-7.36E-17,-0.004549158,-0.002868807,0.006958705,-0.002304703,0.003864488,-0.002135478,0.000425892,-0.00125703,0.005812722,-0.024117232,0.002817416,0.00147942,0.010315839,-0.000632992,0.004217282,660
661,-0.000750383,0.000166068,-0.005004873,0.01560337,-1.77E-16,-0.001734073,-0.00090997,0.00694602,-0.000468966,0.006466486,-0.000217835,-2.82E-05,-9.75E-05,0.003768637,-0.014628127,0.003497792,0.002142116,0.001815891,-0.004836136,0.003018651,661
662,-0.001155722,0.000410369,-0.006116575,0.018088441,-2.11E-16,-0.000400583,-0.004155543,-0.010042266,-0.00591988,-0.015921737,-0.003779154,0.000908759,0.003863042,0.004845546,-0.005931994,-0.013882143,-0.012348834,0.139798446,0.100378098,0.02607534,662
663,-0.001156741,0.000232263,-0.007301275,0.021869937,1.74E-16,-0.000726908,-0.00113545,0.009554829,-0.000655736,0.009675584,-0.000979247,6.27E-05,-0.001442302,0.004272324,-0.0068115,0.00330303,0.000680016,0.008395984,-0.018427659,-0.0037501,663
664,-0.002722657,0.000580093,-0.017129143,0.048742085,-5.53E-17,-0.006093744,0.00082783,0.023525122,0.002229089,0.021536615,0.002881656,-0.000655862,-0.003123379,0.023624519,0.053546819,-0.009808593,0.000955405,-0.000673392,-0.001715121,-0.00878625,664
665,-0.000458195,0.000222757,-0.005513678,0.017171439,5.81E-17,-0.002773799,-0.001615578,0.004081621,-0.001326469,0.004803591,-0.002179468,0.000417506,0.00729684,-0.010968632,-0.003268615,0.001408714,0.015123963,0.028580832,-0.070841939,0.042057805,665
666,-0.00031036,0.000143764,-0.003505082,0.010567605,7.85E-17,-1.40E-05,0.00186548,0.003305302,0.002717082,0.001372742,0.007569882,-0.001669368,-0.000529624,0.005575582,0.004880243,-0.000189158,0.001602703,-0.04076836,0.034023578,0.119817097,666
667,-3.20E-05,3.47E-05,-0.000287067,0.000768963,3.38E-16,-0.000147187,2.05E-05,0.00027294,0.000146513,0.000148847,9.11E-05,-5.89E-06,7.84E-05,4.84E-05,-0.000436166,6.03E-05,0.00146759,0.000588592,-0.001590832,0.00110518,667
668,-0.000966898,0.001136578,-0.009732642,0.025833425,1.61E-18,-0.007963048,-0.006857077,-0.015885809,-0.009365586,-0.02218836,-0.004355428,0.00081495,-0.004681576,-0.000112137,0.00473744,-0.007120656,0.000439562,0.006987376,-0.025311034,0.000933134,668
669,-0.003902263,0.000513157,-0.01397604,0.042323031,-2.11E-16,-0.004484591,-0.002861685,0.015774265,-0.003358899,0.013859772,-0.000388222,-0.000276912,-0.002952647,0.006139151,-0.035660892,0.007284886,-0.002186493,-0.01254651,0.011763235,-0.011713429,669
670,-0.001451107,0.000411453,-0.01333998,0.036024978,-7.88E-17,-0.004747783,0.003490131,0.020993795,0.003354719,0.0203252,0.006549014,-0.001522349,-0.004377349,0.028432433,0.115701777,-0.022379806,-0.004912656,-0.009550166,0.019098659,-0.024384009,670
671,-6.30E-05,2.03E-05,-0.000800718,0.001901459,-6.74E-17,-0.000267827,0.00237418,-0.000456451,-0.000139787,0.001170422,-0.000928473,0.000229241,-0.000228716,0.000127652,-0.001807638,-0.000601543,0.00063097,-2.36E-05,-0.002052452,0.001149643,671
672,-0.000922344,0.000884098,-0.006585536,0.016891116,-7.17E-17,-0.006769607,-0.005155616,-0.015714972,-0.006883523,-0.021250893,-0.002349481,0.00046464,-0.001174502,-0.000923214,-0.001432156,-0.005360836,-0.001309353,-0.004739972,-0.004384585,0.000306344,672
673,-0.001442085,0.000390778,-0.007790506,0.023119472,1.16E-16,-0.003418653,-0.00260438,0.001982276,-0.002773927,-0.001446092,-0.002720208,0.000605775,0.001781415,0.006503609,-0.011715925,-0.004740454,-0.008383136,0.072252823,0.060426648,0.007657328,673
674,-0.003545832,0.001383899,-0.017122653,0.048121788,7.40E-17,-0.011293782,-0.008277299,-0.007015583,-0.011036871,-0.014447919,-0.004573231,0.000692154,-0.006670174,0.002856416,-0.027149042,-0.000489269,-0.003819483,-0.015350324,0.007411382,-0.012355712,674
675,-0.000974675,0.000251557,-0.005873038,0.017760484,-1.98E-16,-0.002805543,-0.001417684,0.004289794,-0.000440834,0.004227834,-0.001958162,0.000479553,0.006400013,-0.0034137,-0.006946792,0.00217019,0.008633843,0.013325031,-0.042477042,0.033660383,675
676,-0.36852986,-0.000878562,0.012230411,-0.029771894,7.40E-18,0.001119994,0.00051161,-0.006217528,-0.001712656,-0.003411049,0.001086835,-0.000429198,0.000657292,-0.00263634,0.009641595,-0.001210686,0.003014711,0.002076948,-0.010187199,0.005346865,676
677,-0.001639361,0.000348475,-0.008742503,0.026064246,-6.04E-19,-0.002768568,-0.001199577,0.009874078,-9.68E-05,0.00966782,-0.001317864,0.000233047,-0.00111786,0.006005219,-0.017744823,0.003251408,0.000250408,0.002227241,-0.002074977,-0.004025314,677
678,-0.006026606,0.000783871,-0.022918896,0.069823602,7.22E-18,-0.006486305,-0.004360396,0.028083593,-0.005612842,0.026050382,-0.000631926,-0.000554434,-0.005739242,0.009831536,-0.064032274,0.014473041,-0.006776326,-0.029593135,0.032026153,-0.028458744,678
679,-0.001513478,0.001744688,-0.018450382,0.046373158,9.61E-17,-0.015398047,-0.006973652,-0.017288766,-0.008530756,-0.024850184,-0.002544427,-0.000237971,-0.007176079,0.01476064,0.077333118,-0.019563076,-0.004154205,-0.015244023,0.003198801,0.000638949,679
680,-0.003217739,0.000482412,-0.01318536,0.040320079,6.12E-17,-0.004101762,-0.002625999,0.015176614,-0.003202853,0.014147993,-0.000505034,-0.000250349,0.000141568,0.005110458,-0.035907429,0.007956455,-0.002221984,-0.015463433,0.00955274,-0.001520039,680
681,-0.003395714,0.000527672,-0.015160761,0.046491952,3.54E-17,-0.004761825,-0.003101352,0.017810719,-0.003506026,0.01710131,-0.001247928,-0.000147819,9.10E-05,0.00116858,-0.036707647,0.008853189,0.003190555,-0.003204179,-0.015024503,0.005213829,681
682,-0.003155282,0.001521567,-0.016268381,0.045040128,4.46E-17,-0.012125431,-0.009205535,-0.013962106,-0.013296128,-0.021779359,-0.004798887,0.000668624,-0.004645939,-0.001311764,-0.022770899,-0.002733077,-0.005393344,-0.021903098,0.007059739,-0.004779747,682
683,-0.003681122,0.000621852,-0.01879778,0.054306073,5.30E-19,-0.005908973,-0.000422762,0.024665159,-2.96E-05,0.022730417,0.002345155,-0.000780016,-0.005156832,0.019017518,0.023769014,-0.003387731,-0.005254258,-0.022595501,0.025545152,-0.013679314,683
684,-0.000888914,0.000182804,-0.005467964,0.016720647,-2.46E-17,-0.000597306,-0.000901052,0.007203617,-0.0007409,0.007030094,-0.000682175,2.31E-05,-0.001225379,0.002534734,-0.005097298,0.00178305,0.000183995,0.005103666,-0.012210584,-0.003173503,684
685,-0.00158873,0.000332711,-0.015492008,0.04484628,-1.81E-16,0.065799155,-0.002781567,0.006252759,-0.003676474,0.011827018,-0.003691197,0.000516384,-0.001322435,0.006596252,-0.04754835,0.00701366,-0.009228708,0.165740559,-0.003910706,-0.03029684,685
686,-0.003383565,0.000707754,-0.022850834,0.070241711,1.85E-17,-0.002852394,-0.003021605,0.033865285,-0.00032568,0.033387684,-0.001893239,7.44E-05,-0.001362665,0.01523598,-0.020291987,0.008101614,0.011354409,0.042320905,-0.07841514,0.012560134,686
687,-0.000646447,0.000164151,-0.004809882,0.014645343,1.72E-17,-0.000210648,-0.00083582,0.005867363,-0.000222186,0.006108674,-0.000948365,0.000166771,0.004077212,0.002990927,0.002108073,-0.000388517,0.002233903,0.013829708,-0.025567501,0.001911282,687
688,-4.99E-05,2.04E-05,-0.000638461,0.001584007,4.14E-17,-0.000489454,-0.000291522,-0.001507898,0.001050796,0.001502973,-0.000383566,0.000169371,-0.000693041,0.000286963,-0.00241236,-0.002508299,0.001788562,-0.001424634,-0.000306863,-0.001397979,688
689,-0.001156979,0.001904629,-0.011997106,0.029615993,3.71E-17,-0.015360274,-0.011920569,-0.038122621,-0.01731802,-0.050194936,-0.007013062,0.001381084,-0.008180098,-0.003329147,0.004718427,-0.01387114,-0.002882064,-0.008849737,-0.0087181,-0.003926693,689
690,-0.00256013,0.000428777,-0.013942942,0.042353453,-4.41E-17,-0.002195796,-0.001737871,0.020251484,0.000769505,0.019430951,-0.001896339,0.000357484,-0.000724807,0.009583581,-0.012849651,0.004804594,0.007419776,0.025063855,-0.048353502,0.008861471,690
691,-0.001190063,0.00012332,-0.003387938,0.010278082,-4.54E-17,-0.001265951,-0.000538369,0.004087515,6.54E-05,0.003578002,-0.000409166,9.05E-05,0.000151963,0.002021588,-0.0066757,0.001664055,0.002097505,0.00229567,-0.00728295,0.006604468,691
692,-0.002563259,0.000558235,-0.013146942,0.039117304,-1.26E-16,-0.002783934,-0.002406375,0.011819749,-0.002840247,0.009761465,-0.002385073,0.00027508,-0.002893949,0.007583697,-0.01180032,0.001722604,-0.000811673,0.018969337,-0.020604556,-0.006238546,692
693,-0.002949384,0.001480015,-0.015636048,0.043141036,1.43E-16,-0.012277279,-0.009135783,-0.014262408,-0.012827167,-0.022388402,-0.004664914,0.000693111,-0.005082451,-0.000102906,-0.022046711,-0.003180454,-0.002698925,-0.015541296,0.000993235,-0.005323106,693
694,-0.003591217,0.001401403,-0.017604652,0.049626322,2.70E-17,-0.01149184,-0.008435177,-0.006724974,-0.011246812,-0.014043052,-0.004728058,0.000711313,-0.006682648,0.003056986,-0.028775808,0.000396954,-0.003753245,-0.0171746,0.005145268,-0.012173427,694
695,-0.001311093,0.000307088,-0.009418618,0.028211333,-1.54E-16,-0.001453059,-0.001219873,0.012886852,0.00021539,0.012536423,-0.001032579,0.0001502,-0.000444888,0.006423158,-0.008432558,0.00375186,0.004178914,0.014745119,-0.030153376,0.00688579,695
696,-3.44E-05,2.19E-05,-0.000348945,0.00106389,7.53E-17,-4.27E-05,-0.000184929,-0.000168073,-0.000267074,-0.000332868,-0.000116758,1.66E-05,-6.72E-05,0.000157278,-0.000464856,-0.000134378,-0.000142759,0.000292667,-0.000165312,-0.000173391,696
697,-0.000788898,0.000888929,-0.007883259,0.021191551,2.91E-17,-0.003840266,-0.005359209,-0.012202163,-0.00726946,-0.016807444,-0.003405023,0.000629998,-0.00357295,-1.51E-05,0.003450868,-0.005313422,0.000674483,0.00620761,-0.021965713,0.000640942,697
698,-0.00317385,0.000889232,-0.027664015,0.078491036,-2.57E-17,-0.009837343,0.002551218,0.040785491,0.003265065,0.03886565,0.007603268,-0.001928126,-0.005731328,0.041753193,0.111291501,-0.019977814,-0.000691413,-0.007525161,0.011186996,-0.020264796,698
699,-0.006276718,0.000235859,-0.00602897,0.01742668,-7.48E-17,0.000644801,0.000583647,0.006057512,0.001251928,0.004811452,0.001777594,-0.000357023,0.00028028,0.004995233,0.000118129,-0.000371795,-0.004248598,-0.005616777,0.017269824,-0.008993478,699
700,-0.001208653,0.000255848,-0.009527539,0.027321011,-1.29E-16,0.00049414,-0.000405508,0.01462661,0.003666011,0.014021028,-0.003223896,0.0009647,-0.000938371,0.005911071,0.006718624,0.000964007,0.005366203,0.032113302,-0.057336664,0.006220896,700
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701
702,-0.000158128,0.000287449,-0.002457919,0.004934919,1.68E-17,-0.002280341,0.014682781,-0.001028622,0.022563296,-0.012769105,0.048020492,-0.010064854,0.003741036,-0.002318015,-0.001944673,0.001037273,-0.001634654,0.001995156,-0.001758556,-0.004481864,702
703,-0.004628217,0.000604962,-0.017777915,0.054242719,-2.56E-17,-0.005061565,-0.003406399,0.021952249,-0.004393321,0.02039498,-0.000495649,-0.000435095,-0.004505933,0.007735969,-0.050602085,0.011445686,-0.005378899,-0.023575313,0.025524815,-0.022759269,703
704,-0.001236681,0.002882516,-0.010924747,0.029541677,-1.12E-16,-0.00718912,-0.006160368,-0.016739535,-0.008364079,-0.024480383,-0.000619527,2.41E-05,-0.004229746,0.001778373,-0.002289476,-0.006448636,-0.000881219,-0.005865063,-0.004895966,0.003713096,704
705,-0.000470481,0.000111973,-0.001427064,0.003788691,-1.04E-18,-0.001204971,-0.000971756,-0.002432626,-0.00101217,-0.003706897,-0.001298803,0.000345016,0.001439581,0.000241916,-0.001739287,-0.001774505,-0.000991644,0.005084814,0.002884964,-0.000120559,705
706,-0.001697863,0.001439746,-0.014916347,0.041206775,-2.27E-17,-0.010617836,-0.008583014,-0.013203037,-0.01110514,-0.020809559,-0.0051629,0.000915531,-0.005588669,0.002395956,-0.004190245,-0.005772457,0.002263292,0.009179119,-0.033199256,0.002563137,706
707,-0.006026606,0.000783871,-0.022918896,0.069823602,7.22E-18,-0.006486305,-0.004360396,0.028083593,-0.005612842,0.026050382,-0.000631926,-0.000554434,-0.005739242,0.009831536,-0.064032274,0.014473041,-0.006776326,-0.029593135,0.032026153,-0.028458744,707
708,-0.001645325,0.000368294,-0.008976947,0.027695923,-5.17E-17,-0.001009542,-0.00248276,0.006747794,-0.003777979,0.005068051,-0.001050217,-5.73E-05,-0.002947095,0.005071916,-0.023525057,0.002979443,-0.006589122,0.003264225,0.029971829,-0.014303006,708
709,-0.001118228,0.001330638,-0.011384544,0.030211034,-1.22E-17,-0.009820059,-0.00837468,-0.020777208,-0.010419002,-0.024922988,-0.005280866,0.000996889,-0.003082417,-0.000574167,0.007473428,-0.00317668,0.000879293,0.008537139,-0.031339076,0.001499487,709
710,-0.006026606,0.000783871,-0.022918896,0.069823602,7.22E-18,-0.006486305,-0.004360396,0.028083593,-0.005612842,0.026050382,-0.000631926,-0.000554434,-0.005739242,0.009831536,-0.064032274,0.014473041,-0.006776326,-0.029593135,0.032026153,-0.028458744,710
711,-0.36852986,-0.000878562,0.012230411,-0.029771894,7.40E-18,0.001119994,0.00051161,-0.006217528,-0.001712656,-0.003411049,0.001086835,-0.000429198,0.000657292,-0.00263634,0.009641595,-0.001210686,0.003014711,0.002076948,-0.010187199,0.005346865,711
712,-0.36852986,-0.000878562,0.012230411,-0.029771894,7.40E-18,0.001119994,0.00051161,-0.006217528,-0.001712656,-0.003411049,0.001086835,-0.000429198,0.000657292,-0.00263634,0.009641595,-0.001210686,0.003014711,0.002076948,-0.010187199,0.005346865,712
713,-0.000538588,0.000261233,-0.005718145,0.018300816,-1.01E-16,-0.004955162,-0.003907804,-0.006788395,-0.000832535,0.004908313,-0.008746194,0.002670038,0.119102235,-0.001889033,-0.004904104,-0.01112437,0.00600111,0.002188777,-0.032574907,0.024113763,713
714,-0.00464406,0.000620477,-0.017919483,0.054616285,2.10E-17,-0.005139757,-0.003495538,0.021469254,-0.004479385,0.019712266,-0.000478698,-0.000432529,-0.004368665,0.007649277,-0.050358458,0.011166247,-0.005333027,-0.023304359,0.024577035,-0.022213371,714
715,-0.004215217,0.000248545,-0.005198294,0.015276176,-1.12E-16,-0.003012219,-0.003025363,-0.011805469,0.002459159,0.003411572,-0.008857413,0.00222693,0.13964313,0.006152785,0.003146338,-0.011426538,-0.003027868,-0.007158596,0.00632039,-0.005987562,715
716,-0.001179612,0.002563608,-0.015334406,0.037082886,-7.68E-17,-0.021191803,-0.016535246,-0.0551916,-0.024370865,-0.071991725,-0.010111382,0.002007237,-0.011541447,-0.006654322,0.005713853,-0.019441711,-0.004533683,-0.015309153,-0.009959469,-0.005818678,716
717,-0.002879521,0.001044866,-0.033327381,0.088795357,-2.71E-17,-0.012335063,0.008781546,0.051333958,0.008166471,0.049634842,0.015878314,-0.003693302,-0.010985636,0.068154769,0.281244305,-0.054103016,-0.009820225,-0.020129455,0.036692458,-0.051791757,717
718,-0.000247515,0.000604513,-0.008252963,0.025978092,1.87E-17,-0.036502176,-0.048106865,-0.316280782,0.106685253,0.242538422,0.018430147,-0.002823216,-0.029395408,0.00211891,0.013121848,0.075947582,0.001714724,0.007079166,0.008484894,-0.002245575,718
719,-0.001895453,0.000416201,-0.012534048,0.038239348,-3.37E-17,-0.004279409,-0.001673558,0.015732448,0.001036299,0.015375974,0.000448235,-0.00015234,0.000166947,0.008503599,-0.031611273,0.010591369,0.004904443,0.004957639,-0.00965029,0.012104178,719
720,-0.000976046,0.000348671,-0.009049764,0.02761167,-1.80E-17,-0.000603622,0.003009756,0.00943005,0.00623169,0.005264317,0.017448587,-0.003887411,-0.000819078,0.013296291,0.006454554,0.001965506,0.003352281,-0.10555718,0.087969173,0.303050302,720
721,-0.000255869,6.74E-05,-0.001930496,0.006196631,-2.11E-16,0.007254353,-9.17E-05,0.000162415,-0.000444058,0.000535882,-2.80E-05,-3.23E-05,-0.000304635,0.001141711,-0.002607028,0.000463902,-0.000784173,-0.005541099,0.004261572,0.006053505,721
722,-0.003412326,0.001608667,-0.017942278,0.047992045,2.00E-16,-0.01138186,-0.006292847,-0.016023356,-0.011665429,-0.024777991,-0.007378851,0.001543011,-0.008889633,0.0002895,-0.025726001,-0.001949741,-0.009035868,-0.02738666,0.019579263,-0.022202742,722
723,-0.000494439,9.07E-05,-0.005878159,0.023722289,2.69E-17,0.169556537,0.001702014,-0.028777894,0.00025666,-0.014089545,0.000257437,1.56E-05,0.000938478,-0.003984878,0.007093172,-0.001294058,0.001239026,-0.010467221,-0.000625065,-0.000831929,723
724,-0.001481156,0.000385784,-0.010986975,0.033989628,-1.00E-16,-0.002644893,-7.67E-05,0.014100064,0.001916279,0.011496126,0.007040349,-0.001699695,-0.000928977,0.010895964,-0.018139616,0.005417856,0.004206635,-0.036775754,0.026153461,0.113065014,724
725,-0.001819745,0.000384302,-0.013659998,0.041948519,1.84E-17,0.000967992,-0.001406901,0.022373224,0.000591399,0.023247846,-0.001888056,0.000189396,-0.001369046,0.009303011,0.011351919,0.001295438,0.00915546,0.051948891,-0.093252294,0.00922308,725
726,-0.001678621,0.000429911,-0.010302586,0.029968606,-1.52E-17,0.020093275,-0.004487737,-0.00601089,-0.006114751,-0.009334379,-0.005364411,0.001217381,0.005431767,0.007242751,-0.020493344,-0.011962346,-0.015237391,0.221176107,0.104430269,0.021977185,726
727,-0.000163442,0.000146267,-0.006037105,0.009812886,-3.39E-18,-0.004169912,0.022229993,-0.001467298,0.011275179,-0.00612101,0.009770438,-0.000753655,0.000895166,-0.030291371,0.005135326,-0.010355267,0.406483774,-0.003797208,0.072842698,-0.033813133,727
728,-5.74E-05,0.000204481,-0.004305123,0.015518559,-1.16E-17,-0.034813306,-0.052639914,-0.37444491,0.153803889,0.362247534,0.038270775,-0.006519971,-0.076712296,0.011588036,-0.08080328,-0.35837221,-0.004348527,-0.010298546,-0.012064335,0.002779305,728
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
